"For the following METAR: METAR KOUN 181200Z 30005KT 10SM SKC 25/15 A3010, what is the wind speed (Enter a number with a G as necessary for gusts, if there is no wind, put 0)"*"05"
"For the following METAR: METAR KOUN 110700Z 22010KT 4SM BR BKN010 13/13 A3002, what is the ceiling (type only numbers or None if no ceiling)?"*"1000"
"For the following METAR: METAR KOUN 110700Z 22010KT 4SM BR BKN010 13/13 A3002, what is the temperature/dewpoint spread?"*"0"
"For the following METAR: METAR KOUN 110700Z 22010KT 4SM BR BKN010 13/13 A3002, what is the pressure?"*"30.02"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what is the wind speed (Enter a number with a G as necessary for gusts, if there is no wind, put 0)"*"10"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what is the visibility (enter a fraction or whole number)?"*"6"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what day of the month was it issued?"*"01"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what time was it issued (in Zulu time; put only numbers)?"*"1200"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what weather is present (type None if none is present)?"*"Haze"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what is the ceiling (type only numbers or None if no ceiling)?"*"None"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what is the temperature/dewpoint spread?"*"9"
"For the following METAR: METAR KOUN 011200Z 15010KT 6SM HZ CLR 29/20 A3004, what is the pressure?"*"30.04"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what is the wind speed (Enter a number with a G as necessary for gusts, if there is no wind, put 0)"*"07"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what is the visibility (enter a fraction or whole number)?"*"4"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what day of the month was it issued?"*"24"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what time was it issued (in Zulu time; put only numbers)?"*"1800"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what weather is present (type None if none is present)?"*"Light rain thunderstorm mist"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what is the ceiling (type only numbers or None if no ceiling)?"*"1000"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what is the temperature/dewpoint spread?"*"1"
"For the following METAR: METAR KOUN 241800Z 09007KT 4SM -TSRA BR BKN010 18/17 A3004, what is the pressure?"*"30.04"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what is the wind speed (Enter a number with a G as necessary for gusts, if there is no wind, put 0)"*"07"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what is the visibility (enter a fraction or whole number)?"*"5"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what day of the month was it issued?"*"03"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what time was it issued (in Zulu time; put only numbers)?"*"2000"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what weather is present (type None if none is present)?"*"Haze"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what is the ceiling (type only numbers or None if no ceiling)?"*"None"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what is the temperature/dewpoint spread?"*"9"
"For the following METAR: METAR KOUN 032000Z 09007KT 5SM HZ SCT015 24/15 A2994, what is the pressure?"*"29.94"
"For the following METAR: METAR KOUN 250100Z 10012KT 7SM HZ SCT040 21/18 A2987, what is the wind speed (Enter a number with a G as necessary for gusts, if there is no wind, put 0)"*"12"
"For the following METAR: METAR KOUN 250100Z 10012KT 7SM HZ SCT040 21/18 A2987, what is the visibility (enter a fraction or whole number)?"*"7"
"For the following METAR: METAR KOUN 250100Z 10012KT 7SM HZ SCT040 21/18 A2987, what day of the month was it issued?"*"25"
